Gene.symbol	Gene.ID	adj.P.Val	logFC
		0.444850284354465	-0.0838741516095132
UGT2A3	79799	0.444933472215964	-0.117065070303774
LINC00969	440993	0.445072563416035	-0.162877605077957
		0.445106549737482	0.0944954025932425
		0.445106549737482	0.0614902860504203
ZEB2	9839	0.445180274484359	-0.324476915111029
		0.445182359530257	-0.0428069114988374
		0.445204289845895	0.0451639916736988
		0.445204289845895	0.0380223086481326
CLIC6	54102	0.445222881940278	-0.0782921880536378
		0.445228350381321	-0.0476809277984986
XAGE2	9502	0.445238122597398	-0.0540400129671035
		0.445262256493322	-0.106806192594664
TMEM52	339456	0.445321564811847	-0.0874191224634355
		0.445443119228476	-0.031056463706955
		0.445459355056809	0.0318266781902374
		0.445459355056809	0.132269651662617
MIS12	79003	0.445602949893734	0.12487165515877
TMEM155	132332	0.445715670167923	0.0659106067434272
ATOX1	475	0.445767063998968	0.054834981633296
		0.445949944535568	-0.077963406498295
SPOUT1	51490	0.446024051731151	-0.0849856211569806
		0.446219616679612	-0.0424518407650645
		0.446325661481854	0.0745123077327037
RPS6KB1	6198	0.446328365095812	0.0898509615642773
		0.446703329454769	-0.0958566991063838
		0.446880616482244	-0.0815658502791043
		0.446925192338993	0.0481071617954596
		0.447156905952943	-0.172770685308602
CDH5	1003	0.447239097831574	-0.0752146067797259
ICAM5	7087	0.447239097831574	0.0902001912179529
QRICH2	84074	0.447267714948827	0.085826331941
GLYR1	84656	0.447267714948827	-0.0635446276922966
ARL11	115761	0.447267714948827	-0.214206044121402
		0.447299415377729	0.110344377016451
		0.447307179051653	0.146263551960131
		0.447307179051653	-0.0385117905483647
		0.447436795139056	-0.0751684065907376
		0.447467244187987	-0.0828294947509409
LOC646938///TBC1D2B	646938///23102	0.447467244187987	-0.178609135831751
MAS1L///MAS1L	116511///116511	0.447542299641483	0.0505379605488998
		0.44754356554979	0.119565419327376
TESC	54997	0.447582590132063	0.194706456003575
GUCY2D	3000	0.447611371315483	-0.0649527410488089
SNORA70C	100124538	0.447646923146213	-0.0781685314679041
C3orf30	152405	0.447674627696401	-0.0434120948937959
		0.4478005277028	0.0803763577058798
ANKRD20A21P///ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1	102723552///729171///728747///441430///441425///440482///84210	0.447864857784546	0.149763103555873
SLX4IP	128710	0.447936961130716	-0.142931429744683
CSPG4P5	114817	0.448031746895213	0.135273907600215
LGR6	59352	0.448305018816818	0.186228942569818
		0.44832540712942	-0.0777323973851196
EPX	8288	0.448342823778281	0.146110535856249
GNG13	51764	0.448408400385062	0.0694424990575726
CXXC4	80319	0.448506825514623	0.0754987089297328
USP12	219333	0.448562467631018	-0.109729817645448
SURF2	6835	0.448581146284042	-0.0698025706794194
		0.44867017929348	-0.115889121620775
		0.448676426707833	-0.0932926604932938
OR2A12	346525	0.448710820329509	0.0500920061623464
		0.448710820329509	-0.0395861672571067
SERTAD4	56256	0.4489083428033	0.0868238105816195
PCGF6	84108	0.448942891464881	0.101776025703559
CLECL1	160365	0.449185765239515	0.273903952551938
MMP26	56547	0.449325709916703	-0.048834163170572
SFXN5	94097	0.449343356406134	0.108419247060796
LRFN3	79414	0.449513079394121	0.108450497453246
STATH	6779	0.449681927722993	0.0538789876683365
		0.449821287264391	0.111441219456291
EFNB3	1949	0.449883773373516	-0.0652994401247993
KHDC3L	154288	0.449980177205541	-0.0654744823677795
TDRD5	163589	0.450028196614052	0.0462072340509549
		0.450107739745912	0.137516305235829
SERF2-C15ORF63///HYPK	100529067///25764	0.450107739745912	-0.0850579732397607
		0.450170036658081	0.0372410219983901
ACAP3	116983	0.450452290091001	-0.0635419001095991
MEIG1	644890	0.450471816663397	-0.0455490289443956
		0.450597373705239	0.0324479242957252
PALMD	54873	0.450597962301309	0.102485339562847
OR4C15	81309	0.450599541171096	0.0491918109522609
SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-1///SNRPN	100036563///100033818///100033817///100033816///100033815///100033814///100033813///100033812///100033810///100033808///100033804///100033803///100033802///100033799///100033603///100033460///100033454///100033453///100033451///100033450///100033449///100033448///100033447///100033446///100033445///100033443///100033442///100033441///338433///6638	0.450636748071105	0.0392938865610581
		0.450636748071105	-0.0694499571028038
		0.450638500607233	-0.0701093809536917
		0.450880747017147	0.0290722827917049
PIGV	55650	0.451225532788409	0.0920726411993611
TFIP11	24144	0.451225532788409	0.0984268510030368
ORMDL3	94103	0.451291446638538	0.172144024111393
		0.451373367837313	-0.0335791897770434
		0.451503284991262	0.0261500437525486
OTOP2	92736	0.451503284991262	-0.0524371009842648
		0.451821042023407	-0.0655507005385298
COA5	493753	0.451827957544666	-0.0847725290026817
		0.451945944976516	0.186179838433221
		0.452121950528519	-0.0336584597407472
CLLU1	574028	0.452132798677726	-0.0441695097777561
OR8B3///OR8B2	390271///26595	0.452432437008562	0.0665574824257096
		0.452432437008562	0.092496228683709
		0.452586942302753	0.059289966560701
OR7E37P///MGC72080///OR7E5P///DAPL1///OR7E47P///OR7E12P///OR7E14P	100506759///389538///219445///92196///26628///10821///10819	0.452632425985003	-0.111449562346505
FHIT	2272	0.452632425985003	0.266995442301091
		0.45285669061937	0.141850211200789
WDR72	256764	0.453001346232691	0.0437199906644037
BOLL	66037	0.453012380971621	0.0599320849325942
PLCG1	5335	0.453018188875925	0.262563407278208
GRTP1	79774	0.453018188875925	-0.0927394302744489
PAGE2	203569	0.453018188875925	0.0588338548194192
		0.453029182505459	-0.0484547441734295
SPESP1///NOX5	246777///79400	0.453086464302802	-0.0736389933863761
		0.45316006517731	-0.172717286108706
UBD	10537	0.453192008244424	-0.064426011415875
BEST4	266675	0.453203699103931	-0.059708391483638
AICDA	57379	0.453346319413165	-0.0751006671879137
ACTR1B	10120	0.453440506771614	0.0898386863448968
		0.45349067112405	-0.0889710989742545
CCDC85C	317762	0.453519960915696	-0.104875635113
PDPK1	5170	0.453519960915696	-0.140207397236722
		0.453530632092037	0.0604287031548369
		0.453662027460333	-0.0961545453288055
LOC400997	400997	0.453704384942958	-0.0745430240602518
		0.453783925352195	-0.0379861242231385
		0.453970648719618	0.0844341030747362
PBOV1	59351	0.453970648719618	0.0419691871019152
GPX5	2880	0.454238230465003	0.0593061538380124
ANKRD62	342850	0.454238230465003	-0.0417210861045954
		0.454317231432221	0.0432222611405351
		0.454361150206381	-0.0923703597141072
LRRC27	80313	0.454392360450334	0.0624989308512411
GAGE10///GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE3///GAGE2C///GAGE1	102724473///100132399///100101629///100008586///729447///729442///729431///729428///729422///729408///729396///645073///645051///645037///26749///26748///2579///2578///2577///2576///2575///2574///2543	0.454408096901625	0.170028905587162
SFTPA2///SFTPA1///SFTPA2///SFTPA1	729238///653509///729238///653509	0.454457772125904	0.0583574951087069
MLF1	4291	0.454476082542718	0.10820268356821
RPL18A	6142	0.454506790491943	0.208345966635259
		0.454518287403978	-0.0632039690511346
ST3GAL6	10402	0.454518287403978	-0.291879742269264
		0.454521373531707	0.161052559657788
IL3RA	3563	0.454546226269138	0.197644733963701
KIF25-AS1	100505879	0.454555402272011	-0.0584018962656891
		0.454572408943841	0.107814669105314
		0.454651659104596	0.149084628121935
		0.454752802300346	-0.10046816545003
DICER1-AS1	400242	0.454855632754234	0.0790655973606302
		0.455079941869759	-0.0418093198657252
		0.455082587064552	-0.125344505816377
SLC10A6	345274	0.45530767688309	0.0624403849797988
CBR4	84869	0.455646337368873	0.119076305399789
LINC01547	84536	0.455653359696718	-0.0592107844330432
ZNF735///ZNF733P///ZNF716///ZNF479	730291///643955///441234///90827	0.455653359696718	-0.118328187068121
ZNF137P	7696	0.455754276638399	0.127287092834616
MRPL40	64976	0.456096192716132	-0.158811319631684
BFSP1	631	0.456208505600906	0.0758098852231361
		0.456317982594846	0.0571523255515833
C1QB	713	0.45636164245115	-0.0925897039896304
OR4D9	390199	0.45636164245115	0.0567185993246921
		0.456527294833827	0.0903916131301634
B4GALT7	11285	0.456527294833827	0.0780529184704104
		0.456566797767499	0.0740450452145529
		0.456598315370272	0.0511688523890568
		0.456736010651036	-0.0404396336168409
ZNF366	167465	0.456779906631088	-0.0797223105049145
KLHL41	10324	0.456906971240099	0.0611175582136596
POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH	102724631///102723502///100996331///100288966///100287399///728378///653781///641455///445582///440915///404785///388468///317754///23784	0.456950759202357	-0.0915223211646707
		0.457016275861447	-0.0715883478948696
SCGB2A2	4250	0.457133349875475	0.0613965434575361
RAB11FIP5	26056	0.457423995318798	-0.078464371382978
CWC22	57703	0.457423995318798	-0.0753151638566054
SLC19A1	6573	0.45753163427972	0.133046577884681
NTS	4922	0.457532154913077	0.0435745688122662
LINC01356	100996702	0.457610824926021	-0.0903132178911141
		0.457645867044637	-0.14215476925371
		0.4577241972374	-0.0452380366145175
OR11H6	122748	0.457807254871826	0.0517948361668159
		0.458254592975528	-0.0801551378614311
SERPINB7	8710	0.458299140536432	0.0465316541539416
RHOXF2B///RHOXF2	727940///84528	0.458600099396116	0.191522977143576
HPCA	3208	0.458629633299693	-0.0632509019193614
		0.458649240237545	-0.0572738669211499
PDE9A	5152	0.458735101553687	-0.145003023313606
SPANXA2-OT1	619455	0.459078650225491	-0.15881089936599
		0.459164293999202	-0.0309139957362778
RPL7	6129	0.459256652849817	0.109774761095472
		0.459260748570106	-0.191945340459323
		0.459277363429276	-0.0590735817335957
		0.459304758430373	-0.0745878691952417
		0.459433752814898	-0.0650900718288927
		0.459899631399462	-0.159144083440553
KCND2	3751	0.459899631399462	-0.0471965524580704
CASP14	23581	0.459925537347734	0.059946350873413
HMX3	340784	0.45999422443192	-0.0671531320037548
DSPP	1834	0.46001414832722	-0.0460419835792956
MUSK	4593	0.460114557400614	-0.0369308850985175
		0.460190212048955	-0.050681470241551
FABP3	2170	0.460203406951589	0.0505397855708938
CACNA1C	775	0.460204313804616	0.0968422901451813
SNORA5C	677796	0.460226295682954	-0.12189636964044
		0.460251155802478	-0.0291486965562311
		0.460266274487055	0.0749938714108702
SYT10	341359	0.46037256736511	-0.0765231967766837
CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1	644019///445571///220869///150472///55871///644019///445571///220869///55871	0.460461729603925	-0.134774579607372
		0.460527644058005	-0.0831082946366859
LOC100129785	100129785	0.460527644058005	-0.10329706239567
SMUG1	23583	0.460646386776021	-0.0900330515953858
TUBB3///MC1R	10381///4157	0.460646386776021	0.0672758984214168
		0.460646386776021	-0.028164112387985
		0.460646386776021	0.0875717868610768
		0.460796654291981	0.106696285974968
KRTAP10-2	386679	0.460833122675253	-0.0679134246030797
LCE1B	353132	0.460938324254411	0.057588680966207
SERPINA12	145264	0.460938649470472	0.0567989883241551
RASSF10	644943	0.460961643026592	0.080281098376183
DNAH10	196385	0.460961643026592	-0.0501780363012712
		0.460982993888161	-0.0655882367529053
FAM86C2P	645332	0.461459406445354	-0.0834935194836408
TNNT1	7138	0.461497428250313	0.131481399243879
ZNF83	55769	0.46154038937823	0.146371786636331
AGVR6190	643797	0.461632029818435	-0.0795351961889832
LINC00965///LINC00965	349196///349196	0.461666337016962	-0.12995711185786
C2orf82	389084	0.461672951758098	0.0751129385015217
LMO1	4004	0.461809146526054	-0.0755710831791516
LRRTM4	80059	0.461809146526054	0.0535858645952092
		0.461809146526054	-0.0629007221659217
MFAP5	8076	0.461903737624961	0.0920562462285019
MIR516B2	574485	0.462078376372517	-0.0431280817511182
SYT14P1	401135	0.462213552447099	0.0646326018496355
TMEM184A	202915	0.462251412668223	-0.0565475823150363
CAT	847	0.462270853365565	0.172765591625428
		0.462447643846684	-0.0325015031995344
GRB14	2888	0.462447643846684	-0.0551019806493813
GGT5	2687	0.462505666490772	0.112830863159663
TMEM200B	399474	0.462529340235703	-0.077636564386915
		0.462529340235703	-0.056115528888967
C17orf47	284083	0.462629349108266	-0.0425197299654916
OR51Q1	390061	0.46263249174143	-0.0588099323676019
		0.462738382755815	-0.06441386157679
		0.46306314375823	-0.0739363227858005
KIAA0087	9808	0.463071903451436	0.142226113325944
		0.463271077364464	0.049581712015911
		0.463365167027544	-0.0601595300328954
		0.463365167027544	-0.0855714452453054
		0.4633970518991	0.0344735130706231
KIAA2012	100652824	0.463507697040301	-0.0426794453999642
		0.463526158123154	-0.045981443360807
RNA45S5///RNA28S5	100861532///100008589	0.463542560617785	-0.0845288418290728
ETV6///INO80D	2120///54891	0.463590508532853	-0.237469800196676
FNDC4	64838	0.463818969819165	-0.0705611771210455
		0.464174441954696	0.0390714029295531
GIF	2694	0.464199522975168	-0.0475252706023608
ACSBG1	23205	0.464253349338866	0.0603722403280909
		0.464264752080251	0.0531365150976231
		0.464371958257321	0.0500683812172342
GLI2	2736	0.464443684394922	0.0853398973722514
TMEM266	123591	0.464490008697336	0.0751224660470218
ABT1	29777	0.464523192320903	-0.0748693549165056
ANKRD33B	651746	0.464569426178065	0.094674738001248
		0.464569426178065	0.0275667997993922
SERPINB13	5275	0.464577163703871	0.056486454111746
		0.464628185784391	0.0522683107366291
		0.464962127151072	-0.0392379154754163
MARK3	4140	0.464996520357383	-0.0850693364328663
		0.464996994667263	-0.0888310426440206
PROZ	8858	0.465313852476357	0.080424672672093
CYHR1	50626	0.465319502003799	0.0638383880148448
		0.465938309697156	-0.109175885913646
SLC25A18	83733	0.465950985788654	-0.0614634734153396
ANKH	56172	0.465982818663521	0.198328145061861
		0.466036630784434	-0.169741074893977
CCL16	6360	0.466107451801677	-0.0605804287477212
EPHB6	2051	0.466162240638829	-0.17175676596192
		0.466409287035411	-0.125951864803507
HDAC4	9759	0.466409287035411	-0.133056084351153
		0.466409287035411	-0.0911025367654226
		0.466409287035411	-0.113689641644735
		0.466591637028064	0.0424429533636714
SPRTN	83932	0.466693261604055	-0.101010036246204
NPM1	4869	0.466697761074719	0.0943733478297872
PSG3	5671	0.46671167770476	0.0775606188455251
SIX5	147912	0.466834683928343	-0.0600673233761801
		0.466994507659284	-0.0596336739763954
		0.467151292037032	0.17403418156213
MIR124-2	406908	0.467354068252019	-0.0578714815217216
UNC45B	146862	0.467354068252019	-0.0570943447262646
		0.467531403507014	-0.0326203767847311
LGALS7B///LGALS7	653499///3963	0.467548814802691	-0.0586483773643858
NPC1L1	29881	0.467548814802691	-0.0568256559831903
APOF	319	0.467548814802691	-0.0454328634788128
		0.467548814802691	0.0525884496994466
GAS1	2619	0.467716776293522	0.0929944284033573
SNORD115-23///PWAR4	100033800///347745	0.467790833722745	0.0387638024861432
CNGA1	1259	0.467790833722745	-0.0411908610101901
		0.467959953814786	0.125943572866261
BTNL2	56244	0.467966059423063	-0.0559648787017695
ANKRD33	341405	0.467966059423063	-0.0528416108869996
SYTL5	94122	0.467969003554188	-0.0499806621049528
ADAT3	113179	0.468082305358867	-0.0592228217750765
		0.468144172906677	0.0723590692165192
		0.468200080411621	0.0494478103608063
LIPM	340654	0.468436399678874	0.0556892184823874
		0.468458916224145	-0.128281152924908
		0.468476699665206	-0.186200526726084
		0.468476699665206	0.0574669192435215
		0.468476699665206	-0.0784253569088134
EPHA6	285220	0.468716019171286	-0.0368687080019683
		0.468804987393764	0.0532865059937415
CST1	1469	0.469075343709793	-0.0906888526513505
CCNG1	900	0.46921516650413	-0.176042866555873
		0.469232435069554	-0.0464076550168078
OR7E19P	26651	0.469337221442909	-0.0736080955340612
PANK2	80025	0.469498038390497	-0.0875236221022666
		0.469509611046943	0.0553328689783643
		0.469618274468722	0.0954336426863946
		0.470035292407295	-0.0881094894233847
DNER	92737	0.470177071443449	-0.0575879489705002
		0.470224080173532	0.0661615321276576
GPR3	2827	0.470260752631523	-0.0884518824612845
		0.470421586136841	0.0621811625431761
		0.470601422621176	-0.0553215741101383
NCAN	1463	0.470695384239327	-0.0588775020529226
